Unnamed: 0,unidad,calle_unidad,nro_unidad,barrio_unidad,distrito,zona,manzana,parcela,Nomenclatu,Categoria_perfil,Descripcion_perfil,geometry,Estado,Tipo_Parce,_merge,gestor,tasa_interes_anual,plazo_meses,capital_original,fecha_inicio,fecha_vencimiento,dias_mora,score_riesgo,bucket_mora,estado_credito,saldo_capital,intereses_devengados,saldo_total,pagos_ultimo_mes,fecha_ultimo_pago
645,426859,DUARTE QUIROS                           ,2957,ALTO ALBERDI                            ,6,25,3,49,1101010625003049,Perfil Con Límites,Perfil Con Límites. Empresa Micro. Sin registraciones de deuda vigente en BCRA. Sin atrasos en los últimos 24 meses con entidades financieras. Sin información judicial relevada.,"POLYGON ((4383753.90064686 6525099.38717624, 4383750.7131563 6525100.51217351, 4383742.52568054 6525103.57466601, 4383734.40070468 6525106.94965758, 4383730.90071506 6525108.387154, 4383731.65071347 6525111.69964423, 4383735.68195494 6525129.88709056, 4383736.55695306 6525133.69957929, 4383737.61945083 6525138.57456491, 4383739.65069652 6525147.63703816, 4383741.80694196 6525157.3870094, 4383764.80687389 6525149.13702945, 4383763.15062739 6525141.63705158, 4383762.05687967 6525136.5120667, 4383761.24438139 6525132.82457758, 4383759.43188522 6525124.63710174, 4383754.49439561 6525102.0746683, 4383753.90064686 6525099.38717624))",EDIFICADO NoPH,URBANO,both,Estudio B,72,48,386000,2023-06-05,2027-06-05,40,44,31-60 días,En mora,154300,12200,166500,0,2026-03-06
646,426859,DUARTE QUIROS                           ,2957,ALTO ALBERDI                            ,6,25,3,49,1101010625003049,Perfil Con Límites,Perfil Con Límites. Empresa Micro. Sin registraciones de deuda vigente en BCRA. Sin atrasos en los últimos 24 meses con entidades financieras. Sin información judicial relevada.,"POLYGON ((4383753.90064686 6525099.38717624, 4383750.7131563 6525100.51217351, 4383742.52568054 6525103.57466601, 4383734.40070468 6525106.94965758, 4383730.90071506 6525108.387154, 4383731.65071347 6525111.69964423, 4383735.68195494 6525129.88709056, 4383736.55695306 6525133.69957929, 4383737.61945083 6525138.57456491, 4383739.65069652 6525147.63703816, 4383741.80694196 6525157.3870094, 4383764.80687389 6525149.13702945, 4383763.15062739 6525141.63705158, 4383762.05687967 6525136.5120667, 4383761.24438139 6525132.82457758, 4383759.43188522 6525124.63710174, 4383754.49439561 6525102.0746683, 4383753.90064686 6525099.38717624))",EDIFICADO NoPH,URBANO,both,Estudio B,72,6,182000,2024-03-05,2024-09-05,40,54,31-60 días,En mora,19900,1600,21500,0,2026-02-11
647,427624,"BROWN, ALMIRANTE PJE.                   ",550,ALTO ALBERDI                            ,6,25,32,10,1101010625032010,Perfil Insuficiente,"Perfil Insuficiente. Con actividad. NSE sin determinar. Con mora vigente en el sistema financiero. Con mora en los últimos 6 meses según BCRA. Sin información judicial relevada. Registra un compromiso mensual entre $473.000,00 y $473.500,00.","POLYGON ((4383857.90024759 6524533.51380617, 4383857.5877485 6524533.57630604, 4383853.71275988 6524534.45130416, 4383852.52526336 6524534.70130364, 4383854.43150937 6524543.51377765, 4383854.68150884 6524544.63877433, 4383858.33774812 6524543.88877589, 4383859.90024353 6524543.51377671, 4383863.21273381 6524542.82627814, 4383864.55647987 6524542.57627863, 4383866.02522556 6524542.26377929, 4383880.3376836 6524539.26378555, 4383881.93142891 6524538.88878638, 4383887.71266196 6524537.70128883, 4383885.43141682 6524527.5763187, 4383879.58768396 6524528.82631607, 4383876.86894194 6524529.45131472, 4383862.33773457 6524532.57630813, 4383860.9627386 6524532.82630765, 4383857.90024759 6524533.51380617))",EDIFICADO NoPH,URBANO,both,Estudio C,120,36,348000,2024-11-17,2027-11-17,138,34,91-180 días,En gestión judicial,318800,144600,463400,0,2025-11-21
648,428960,"TEJERINA, WENCESLAO                     ",2211,OBRERO                                  ,6,27,10,2,1101010627010002,Perfil Excelente,Perfil Excelente. Empresa N/a. Sector económico: Servicios de la administracion publica. De cumplimiento normal con entidades financieras. Sin atrasos en los últimos 24 meses con entidades financieras. Sin información judicial relevada.,"POLYGON ((4384612.38695874 6524694.8618196, 4384626.53504206 6524754.56858354, 4384640.88456229 6524750.17139207, 4384619.15289415 6524693.06679368, 4384612.38695874 6524694.8618196))",BALDIO,URBANO,both,Estudio D,60,48,364000,2024-05-22,2028-05-22,0,96,Al día,Vigente,193300,9500,202800,7600,2026-03-21
649,428960,"TEJERINA, WENCESLAO                     ",2211,OBRERO                                  ,6,27,10,2,1101010627010002,Perfil Excelente,Perfil Excelente. Empresa N/a. Sector económico: Servicios de la administracion publica. De cumplimiento normal con entidades financieras. Sin atrasos en los últimos 24 meses con entidades financieras. Sin información judicial relevada.,"POLYGON ((4384612.38695874 6524694.8618196, 4384626.53504206 6524754.56858354, 4384640.88456229 6524750.17139207, 4384619.15289415 6524693.06679368, 4384612.38695874 6524694.8618196))",BALDIO,URBANO,both,Estudio D,84,18,805000,2024-05-20,2025-11-20,0,88,Al día,Vigente,0,0,0,44700,2026-03-10
650,431067,"PEREDO, ANGELO DE                       ",1650,ALTO ALBERDI                            ,6,28,44,22,1101010628044022,Perfil Adecuado,"Perfil Adecuado. Con actividad. NSE D1. De cumplimiento normal con entidades financieras. Sin atrasos en los últimos 24 meses con entidades financieras. Registra información judicial relevada y/o edictos publicados. Registra un compromiso mensual entre $114.500,00 y $115.000,00.","POLYGON ((4384962.5843803 6523555.98521197, 4384967.74061968 6523581.11013796, 4384968.2093683 6523581.01638816, 4384976.33434449 6523579.29764178, 4384971.1156053 6523554.20396569, 4384962.5843803 6523555.98521197))",BALDIO,URBANO,both,Estudio B,84,6,843000,2023-04-29,2023-10-29,12,59,1-30 días,En mora,27700,1900,29600,140500,2026-04-01
651,431599,PUNTA LARA                              ,1021,ALTO ALBERDI                            ,6,29,26,23,1101010629026023,Perfil Excelente,Perfil Excelente. Empresa N/a. Sector económico: Servicios de la administracion publica. De cumplimiento normal con entidades financieras. Sin atrasos en los últimos 24 meses con entidades financieras. Registra información judicial relevada y/o edictos publicados.,,,,left_only,Estudio C,108,48,288000,2023-12-09,2027-12-09,0,96,Al día,Vigente,120400,10700,131100,6000,2026-03-23
652,432645,SAN LUIS                                ,2780,ALTO ALBERDI                            ,6,31,4,24,1101010631004024,Perfil Insuficiente,Perfil Insuficiente. Cuit Inactivo Sin registraciones de deuda vigente en BCRA. Sin atrasos en los últimos 24 meses con entidades financieras. Sin información judicial relevada.,"POLYGON ((4383785.64 6524284.28, 4383788.23 6524296, 4383790.80665242 6524305.45198177, 4383793.24414713 6524315.63945168, 4383812.11909173 6524311.45196062, 4383808.58784916 6524295.26450835, 4383805.27535609 6524279.88955369, 4383785.64 6524284.28))",EDIFICADO NoPH,URBANO,both,Estudio A,60,12,312000,2022-08-20,2023-08-20,118,25,91-180 días,En mora,100900,19600,120500,26000,2025-12-09
653,432645,SAN LUIS                                ,2780,ALTO ALBERDI                            ,6,31,4,24,1101010631004024,Perfil Insuficiente,Perfil Insuficiente. Cuit Inactivo Sin registraciones de deuda vigente en BCRA. Sin atrasos en los últimos 24 meses con entidades financieras. Sin información judicial relevada.,"POLYGON ((4383785.64 6524284.28, 4383788.23 6524296, 4383790.80665242 6524305.45198177, 4383793.24414713 6524315.63945168, 4383812.11909173 6524311.45196062, 4383808.58784916 6524295.26450835, 4383805.27535609 6524279.88955369, 4383785.64 6524284.28))",EDIFICADO NoPH,URBANO,both,Estudio D,84,24,577000,2023-05-23,2025-05-23,98,29,91-180 días,En gestión judicial,154900,34900,189800,0,2026-01-06
654,433479,"GAONA, JUAN BAUTISTA                    ",745,LOS PLATANOS                            ,6,32,12,15,1101010632012015,Perfil Adecuado,Perfil Adecuado. Con actividad. NSE sin determinar. Sin registraciones de deuda vigente en BCRA. Sin atrasos en los últimos 24 meses con entidades financieras. Sin información judicial relevada. No registra compromiso mensual asumido.,"POLYGON ((4382994.12147318 6524382.82689459, 4383004.12144387 6524380.76439885, 4383003.34019547 6524377.01440991, 4383001.96519832 6524370.51442907, 4383000.59020119 6524364.13944787, 4382999.87145268 6524360.70195801, 4382990.12148125 6524362.63945406, 4382992.15272716 6524372.95192368, 4382994.12147318 6524382.82689459))",EDIFICADO PH,URBANO,both,Estudio C,60,48,240000,2022-07-27,2026-07-27,24,52,1-30 días,En mora,34000,1700,35700,5000,2026-03-28
655,434580,"AGOTE, LUIS                             ",3822,LAMADRID                                ,6,34,5,18,1101010634005018,Perfil Adecuado,"Perfil Adecuado. Con actividad. NSE sin determinar. De cumplimiento normal con entidades financieras. Sin atrasos en los últimos 24 meses con entidades financieras. Sin información judicial relevada. Registra un compromiso mensual entre $147.500,00 y $148.000,00.",,,,left_only,Estudio C,108,36,547000,2022-01-30,2025-01-30,33,56,31-60 días,En mora,49500,4800,54300,0,2026-03-12
656,435129,PJE BRACCO                              ,3927,LOS JACARANDAES                         ,6,34,29,4,1101010634029004,Perfil Nulo,Perfil Nulo. Persona fallecida. (Fuente: AFIP),"POLYGON ((4382333.06083609 6524088.45286686, 4382342.84205741 6524086.39037116, 4382337.74831787 6524061.95294318, 4382327.56084775 6524064.07793879, 4382333.06083609 6524088.45286686))",EDIFICADO NoPH,URBANO,both,Estudio D,96,6,341000,2024-07-27,2025-01-27,113,9,91-180 días,En gestión judicial,105600,31400,137000,0,2025-12-27
657,435146,"DEL CARRILLO, FRANCISCO                 ",3933,LOS JACARANDAES                         ,6,34,31,8,1101010634031008,Perfil Adecuado,"Perfil Adecuado. Con actividad. NSE sin determinar. De cumplimiento normal con entidades financieras. Sin atrasos en los últimos 24 meses con entidades financieras. Sin información judicial relevada. Registra un compromiso mensual entre $12.000,00 y $12.500,00.","POLYGON ((4382336.529582 6524122.39026746, 4382324.40461757 6524125.01526194, 4382329.0296078 6524145.70270091, 4382341.15457224 6524143.07770644, 4382336.529582 6524122.39026746))",EDIFICADO NoPH,URBANO,both,Estudio C,84,36,184000,2024-05-31,2027-05-31,0,59,Al día,Vigente,70400,4900,75300,0,2026-03-17
658,435592,ASIA                                    ,726,INDUSTRIAL OESTE                        ,7,2,28,12,1101010702028012,Perfil Con Límites,Perfil Con Límites. Sin actividad declarada. NSE sin determinar. Sin registraciones de deuda vigente en BCRA. Sin atrasos en los últimos 24 meses con entidades financieras. Sin información judicial relevada. No registra compromiso mensual asumido.,"POLYGON ((4379555.35028612 6524962.51331362, 4379555.25653818 6524972.51328452, 4379585.25645137 6524973.01327769, 4379585.3501993 6524963.01330679, 4379555.35028612 6524962.51331362))",EDIFICADO NoPH,URBANO,both,Estudio A,84,6,185000,2023-07-14,2024-01-14,88,35,61-90 días,En mora,44600,9000,53600,0,2026-01-24
659,435592,ASIA                                    ,726,INDUSTRIAL OESTE                        ,7,2,28,12,1101010702028012,Perfil Con Límites,Perfil Con Límites. Sin actividad declarada. NSE sin determinar. Sin registraciones de deuda vigente en BCRA. Sin atrasos en los últimos 24 meses con entidades financieras. Sin información judicial relevada. No registra compromiso mensual asumido.,"POLYGON ((4379555.35028612 6524962.51331362, 4379555.25653818 6524972.51328452, 4379585.25645137 6524973.01327769, 4379585.3501993 6524963.01330679, 4379555.35028612 6524962.51331362))",EDIFICADO NoPH,URBANO,both,Estudio B,60,36,997000,2022-01-16,2025-01-16,43,51,31-60 días,En mora,117500,8300,125800,0,2026-03-01
660,435832,FORMOSA                                 ,6283,INDUSTRIAL OESTE                        ,7,2,60,2,1101010702060002,Perfil Con Límites,"Perfil Con Límites. Sin actividad declarada. NSE sin determinar. De cumplimiento normal con entidades financieras. Sin atrasos en los últimos 24 meses con entidades financieras. Sin información judicial relevada. Registra un compromiso mensual entre $12.000,00 y $12.500,00.","POLYGON ((4379608.28759705 6524763.45138381, 4379607.81885373 6524793.13879745, 4379617.81882476 6524793.13879566, 4379618.28756811 6524763.63888147, 4379608.28759705 6524763.45138381))",EDIFICADO NoPH,URBANO,both,Estudio A,120,24,325000,2022-04-09,2024-04-09,62,36,61-90 días,En mora,55200,11300,66500,0,2026-01-23
661,436177,"ARTEAGA, FRANCISCO DE MAYOR             ",722,LAS VIOLETAS                            ,7,6,7,37,1101010706007037,Perfil Con Límites,Perfil Con Límites. Sin actividad declarada. NSE sin determinar. Sin registraciones de deuda vigente en BCRA. Sin atrasos en los últimos 24 meses con entidades financieras. Sin información judicial relevada. No registra compromiso mensual asumido.,"POLYGON ((4380897.25265863 6525017.70041395, 4380897.03391126 6525028.95038122, 4380911.03387056 6525028.1378811, 4380917.44010193 6525027.76288107, 4380921.03384149 6525027.57538097, 4380920.84634053 6525019.13790558, 4380920.94008974 6525016.20041411, 4380919.28384457 6525016.32541405, 4380907.34637928 6525017.07541397, 4380900.69014863 6525017.45041406, 4380897.25265863 6525017.70041395))",EDIFICADO NoPH,URBANO,both,Estudio C,96,12,1142000,2022-05-03,2023-05-03,42,45,31-60 días,En mora,131400,14500,145900,0,2026-02-22
662,436233,"ARTEAGA, FRANCISCO DE MAYOR             ",746,LAS VIOLETAS                            ,7,6,11,13,1101010706011013,Perfil Nulo,Perfil Nulo. Persona fallecida. (Fuente: AFIP),"POLYGON ((4380921.87757414 6524943.57562545, 4380908.12761415 6524944.57562497, 4380906.59636861 6524944.70062488, 4380898.12764324 6524945.32562455, 4380897.97139516 6524953.51310075, 4380905.34637369 6524952.95060108, 4380921.87757557 6524951.70060179, 4380921.87757414 6524943.57562545))",EDIFICADO NoPH,URBANO,both,Estudio A,72,18,253000,2024-02-25,2025-08-25,92,16,91-180 días,En mora,63800,11600,75400,0,2025-12-31
663,436283,"BARRIENTOS, JUAN DE                     ",774,LAS VIOLETAS                            ,7,6,12,32,1101010706012032,Perfil Nulo,Perfil Nulo. Persona fallecida. (Fuente: AFIP),"POLYGON ((4380958.90871734 6524946.26311107, 4380958.97121813 6524951.70059523, 4380965.03370052 6524951.5130947, 4380971.03368317 6524951.63809327, 4380971.12743171 6524944.95061272, 4380966.97119374 6524944.88811365, 4380958.90871708 6524944.82561525, 4380958.90871734 6524946.26311107))",EDIFICADO NoPH,URBANO,both,Estudio A,84,6,444000,2022-08-12,2023-02-12,250,26,+180 días,En gestión judicial,304100,175000,479100,74000,2025-07-26
664,436293,"ARTEAGA, FRANCISCO DE MAYOR             ",765,LAS VIOLETAS                            ,7,6,12,42,1101010706012042,Perfil Con Límites,Perfil Con Límites. Sin actividad declarada. NSE sin determinar. Sin registraciones de deuda vigente en BCRA. Sin atrasos en los últimos 24 meses con entidades financieras. Sin información judicial relevada. No registra compromiso mensual asumido.,"POLYGON ((4380946.43999843 6524917.95069572, 4380949.78373874 6524917.88819532, 4380959.00246206 6524918.01319332, 4380959.00246184 6524916.82569678, 4380959.03371084 6524911.63821188, 4380946.53374702 6524911.51321445, 4380946.43999843 6524917.95069572))",EDIFICADO NoPH,URBANO,both,Estudio C,108,48,1934000,2022-10-02,2026-10-02,37,44,31-60 días,En mora,431700,47300,479000,0,2026-03-07
665,436427,"AGUIRRE, CLETO                          ",5088,LAS VIOLETAS                            ,7,6,17,2,1101010706017002,Perfil Adecuado,Perfil Adecuado. Con actividad. NSE D1. Sin registraciones de deuda vigente en BCRA. Sin atrasos en los últimos 24 meses con entidades financieras. Sin información judicial relevada. No registra compromiso mensual asumido.,"POLYGON ((4380853.25276497 6524898.7632681, 4380847.6902812 6524899.38826727, 4380844.94028923 6524899.76326666, 4380845.15903905 6524902.32575916, 4380845.28403899 6524904.01325423, 4380845.90903859 6524911.95073099, 4380846.22153835 6524915.70072002, 4380846.56528817 6524920.26320668, 4380854.72151444 6524919.70070687, 4380854.00276473 6524909.6382363, 4380853.25276497 6524898.7632681))",EDIFICADO NoPH,URBANO,both,Estudio C,108,12,173000,2024-08-01,2025-08-01,5,55,1-30 días,En mora,2400,200,2600,14400,2026-03-29
666,436427,"AGUIRRE, CLETO                          ",5088,LAS VIOLETAS                            ,7,6,17,2,1101010706017002,Perfil Adecuado,Perfil Adecuado. Con actividad. NSE D1. Sin registraciones de deuda vigente en BCRA. Sin atrasos en los últimos 24 meses con entidades financieras. Sin información judicial relevada. No registra compromiso mensual asumido.,"POLYGON ((4380853.25276497 6524898.7632681, 4380847.6902812 6524899.38826727, 4380844.94028923 6524899.76326666, 4380845.15903905 6524902.32575916, 4380845.28403899 6524904.01325423, 4380845.90903859 6524911.95073099, 4380846.22153835 6524915.70072002, 4380846.56528817 6524920.26320668, 4380854.72151444 6524919.70070687, 4380854.00276473 6524909.6382363, 4380853.25276497 6524898.7632681))",EDIFICADO NoPH,URBANO,both,Estudio C,84,12,96000,2024-08-18,2025-08-18,37,63,31-60 días,En mora,9700,800,10500,0,2026-03-10
